"agency","Charge_Description_Orig","activityDate","BLOCK_ADDRESS","ZipCode","community","fullAdr","lon","lat"
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","4/13/2015 23:30:00","2700  BLOCK HORNBLEND STREET","92109","SAN DIEGO","2700  BLOCK HORNBLEND STREET , SAN DIEGO, CA  92109",-117.2203626,32.8033245
"SAN DIEGO","VANDALISM (LESS THAN $400)","2/15/2015 12:00:00","4600  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4600  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.255794,32.7975325
"SAN DIEGO","BURGLARY/UNSPECIFIED","1/14/2015 21:00:00","5200  BLOCK EDGEWORTH ROAD","92109","SAN DIEGO","5200  BLOCK EDGEWORTH ROAD , SAN DIEGO, CA  92109",-117.2356292,32.8137222
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","1/17/2015 16:15:00","2200  BLOCK GARNET AVENUE","92109","SAN DIEGO","2200  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2298606,32.802218
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/8/2015 13:00:00","1400  BLOCK OLIVER AVENUE","92109","SAN DIEGO","1400  BLOCK OLIVER AVENUE , SAN DIEGO, CA  92109",-117.2430435,32.7942283
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/17/2015 16:00:00","3100  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3100  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509951,32.7698445
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/17/2015 6:30:00","4100  BLOCK FANUEL STREET","92109","SAN DIEGO","4100  BLOCK FANUEL STREET , SAN DIEGO, CA  92109",-117.2446347,32.7929629
"SAN DIEGO","BURGLARY/UNSPECIFIED","1/19/2015 21:15:00","4200  BLOCK MORRELL STREET","92109","SAN DIEGO","4200  BLOCK MORRELL STREET , SAN DIEGO, CA  92109",-117.2320597,32.7966277
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/4/2015 0:00:00","900  BLOCK TOURMALINE STREET","92109","SAN DIEGO","900  BLOCK TOURMALINE STREET , SAN DIEGO, CA  92109",-117.256893,32.8072816
"SAN DIEGO","VANDALISM (LESS THAN $400)","5/11/2015 20:00:00","1400  BLOCK OLIVER AVENUE","92109","SAN DIEGO","1400  BLOCK OLIVER AVENUE , SAN DIEGO, CA  92109",-117.2430435,32.7942283
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","1/23/2015 17:46:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","VANDALISM:DEFACE PROPERTY (MISDEMEANOR)","4/13/2015 18:00:00","4800  BLOCK CASS STREET","92109","SAN DIEGO","4800  BLOCK CASS STREET , SAN DIEGO, CA  92109",-117.2532775,32.8020174
"SAN DIEGO","ATTEMPTED BURGLARY:DEGREE UNSPECIFIED","2/9/2015 11:00:00","700  BLOCK VERONA COURT","92109","SAN DIEGO","700  BLOCK VERONA COURT , SAN DIEGO, CA  92109",-117.254459,32.7877557
"SAN DIEGO","DEFRAUDING AN INKEEPER ($400 OR LESS)","1/18/2015 21:30:00","700  BLOCK PACIFIC BEACH DRIVE","92109","SAN DIEGO","700  BLOCK PACIFIC BEACH DRIVE , SAN DIEGO, CA  92109",-117.2538142,32.790889
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/21/2015 6:00:00","5100  BLOCK DAWES STREET","92109","SAN DIEGO","5100  BLOCK DAWES STREET , SAN DIEGO, CA  92109",-117.2531856,32.8080679
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","3/13/2015 21:00:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","POSS CONTRL SUB PARAPHERNALIA","3/19/2015 3:00:00","900  BLOCK FELSPAR STREET","92109","SAN DIEGO","900  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2539384,32.7979163
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/19/2015 15:00:00","900  BLOCK FIESTA ISLAND ROAD","92109","SAN DIEGO","900  BLOCK FIESTA ISLAND ROAD , SAN DIEGO, CA  92109",-117.2170764,32.7883004
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/19/2015 15:00:00","900  BLOCK FIESTA ISLAND ROAD","92109","SAN DIEGO","900  BLOCK FIESTA ISLAND ROAD , SAN DIEGO, CA  92109",-117.2170764,32.7883004
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/19/2015 15:30:00","900  BLOCK FIESTA ISLAND ROAD","92109","SAN DIEGO","900  BLOCK FIESTA ISLAND ROAD , SAN DIEGO, CA  92109",-117.2170764,32.7883004
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","4/19/2015 15:45:00","900  BLOCK FIESTA ISLAND ROAD","92109","SAN DIEGO","900  BLOCK FIESTA ISLAND ROAD , SAN DIEGO, CA  92109",-117.2170764,32.7883004
"SAN DIEGO","DRUNK, PROTECTIVE CUSTODY","1/21/2015 9:03:00","4400  BLOCK GRESHAM STREET","92109","SAN DIEGO","4400  BLOCK GRESHAM STREET , SAN DIEGO, CA  92109",-117.2439355,32.7970062
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","5/1/2015 1:17:00","2000  BLOCK GARNET AVENUE","92109","SAN DIEGO","2000  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2334983,32.8014133
"SAN DIEGO","DRUNK, PROTECTIVE CUSTODY","5/15/2015 11:40:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","BURGLARY/UNSPECIFIED","1/11/2015 22:00:00","1200  BLOCK CHALCEDONY STREET","92109","SAN DIEGO","1200  BLOCK CHALCEDONY STREET , SAN DIEGO, CA  92109",-117.2495944,32.8028422
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/13/2015 17:00:00","1400  BLOCK PACIFIC BEACH DRIVE","92109","SAN DIEGO","1400  BLOCK PACIFIC BEACH DRIVE , SAN DIEGO, CA  92109",-117.2428178,32.7933733
"SAN DIEGO","BURGLARY/UNSPECIFIED","1/13/2015 20:00:00","4100  BLOCK HAINES STREET","92109","SAN DIEGO","4100  BLOCK HAINES STREET , SAN DIEGO, CA  92109",-117.2409437,32.7935483
"SAN DIEGO","CARRY CONCEALED DIRK OR DAGGER","1/21/2015 19:40:00","800  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","800  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2504453,32.77212
"SAN DIEGO","MINOR POSSESS ALCOHOL","1/22/2015 1:23:00","3000  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3000  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509508,32.7677697
"SAN DIEGO","VANDALISM ($400 OR MORE)","2/7/2015 21:30:00","2700  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","2700  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2516265,32.7610303
"SAN DIEGO","BATTERY ON PERSON","2/8/2015 2:00:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/25/2015 14:00:00","4600  BLOCK INGRAHAM STREET","92109","SAN DIEGO","4600  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2411741,32.8007281
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","1/25/2015 19:40:00","4200  BLOCK NOYES STREET","92109","SAN DIEGO","4200  BLOCK NOYES STREET , SAN DIEGO, CA  92109",-117.2302285,32.7970315
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/20/2015 0:25:00","800  BLOCK PACIFIC BEACH DRIVE","92109","SAN DIEGO","800  BLOCK PACIFIC BEACH DRIVE , SAN DIEGO, CA  92109",-117.2536997,32.7910023
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","2/14/2015 23:00:00","2800  BLOCK NORTH MISSION BAY DRIVE","92109","SAN DIEGO","2800  BLOCK NORTH MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2134671,32.7987102
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","1/25/2015 19:42:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/16/2015 21:35:00","3800  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3800  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.237512,32.7887678
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","1/23/2015 2:00:00","1100  BLOCK DIAMOND STREET","92109","SAN DIEGO","1100  BLOCK DIAMOND STREET , SAN DIEGO, CA  92109",-117.2508578,32.8006008
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","2/14/2015 8:00:00","4600  BLOCK DE SOTO STREET","92109","SAN DIEGO","4600  BLOCK DE SOTO STREET , SAN DIEGO, CA  92109",-117.2177743,32.8066439
"SAN DIEGO","VANDALISM ($400 OR MORE)","2/9/2015 2:25:00","4000  BLOCK FANUEL STREET","92109","SAN DIEGO","4000  BLOCK FANUEL STREET , SAN DIEGO, CA  92109",-117.2443928,32.7913569
"SAN DIEGO","CARRY CONCEALED DIRK OR DAGGER","1/28/2015 8:34:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DRUNK, PROTECTIVE CUSTODY","2/2/2015 2:00:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","2/14/2015 11:28:00","3900  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3900  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2535824,32.7871879
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","1/13/2015 7:35:00","1200  BLOCK GARNET AVENUE","92109","SAN DIEGO","1200  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2480706,32.7984763
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","1/20/2015 18:40:00","4400  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4400  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2549393,32.7947239
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","1/20/2015 18:30:00","4400  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4400  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2549393,32.7947239
"SAN DIEGO","MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","2/2/2015 10:00:00","1100  BLOCK VAN NUYS STREET","92109","SAN DIEGO","1100  BLOCK VAN NUYS STREET , SAN DIEGO, CA  92109",-117.2547682,32.8125561
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","12/24/2014 17:00:00","1300  BLOCK GARNET AVENUE","92109","SAN DIEGO","1300  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2463657,32.7985843
"SAN DIEGO","TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE","1/29/2015 17:00:00","4400  BLOCK INGRAHAM STREET","92109","SAN DIEGO","4400  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2403028,32.7979424
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","1/29/2015 21:20:00","600  BLOCK DIAMOND STREET","92109","SAN DIEGO","600  BLOCK DIAMOND STREET , SAN DIEGO, CA  92109",-117.2579027,32.7991128
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","3/14/2015 16:00:00","4200  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","4200  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2542681,32.7925729
"SAN DIEGO","BURGLARY/UNSPECIFIED","2/10/2015 10:30:00","4000  BLOCK LAMONT STREET","92109","SAN DIEGO","4000  BLOCK LAMONT STREET , SAN DIEGO, CA  92109",-117.2331554,32.7935736
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","1/28/2015 0:50:00","4000  BLOCK GRESHAM STREET","92109","SAN DIEGO","4000  BLOCK GRESHAM STREET , SAN DIEGO, CA  92109",-117.2423559,32.7918611
"SAN DIEGO","GET CREDIT/ETC OTHERS ID","3/24/2015 17:30:00","1300  BLOCK THOMAS AVENUE","92109","SAN DIEGO","1300  BLOCK THOMAS AVENUE , SAN DIEGO, CA  92109",-117.2454433,32.7957153
"SAN DIEGO","VANDALISM (LESS THAN $1000)","1/19/2015 1:00:00","1300  BLOCK CHALCEDONY STREET","92109","SAN DIEGO","1300  BLOCK CHALCEDONY STREET , SAN DIEGO, CA  92109",-117.2477645,32.8032468
"SAN DIEGO","RAPE","2/13/2015 17:46:00","800  BLOCK REED AVENUE","92109","SAN DIEGO","800  BLOCK REED AVENUE , SAN DIEGO, CA  92109",-117.2543006,32.7927681
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","2/1/2015 19:50:00","4300  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4300  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2546106,32.7936755
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","1/21/2015 20:16:00","0 N  BLOCK JETTY ROAD","92109","SAN DIEGO","0 N  BLOCK JETTY ROAD , SAN DIEGO, CA  92109",-117.2500543,32.7598158
"SAN DIEGO","BATTERY ON PERSON","2/14/2015 18:15:00","4300  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4300  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2546106,32.7936755
"SAN DIEGO","POSS CONTRL SUB PARAPHERNALIA","1/13/2015 23:08:00","1400  BLOCK GARNET AVENUE","92109","SAN DIEGO","1400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2444118,32.7991845
"SAN DIEGO","IMPERSONATE TO GET MONEY/FELONY","2/11/2015 19:25:00","900  BLOCK FELSPAR STREET","92109","SAN DIEGO","900  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2539384,32.7979163
"SAN DIEGO","POSSESSION OF NARCOTIC CONTROLLED SUBSTANCES (M)","2/3/2015 2:00:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","BURGLARY/UNSPECIFIED","2/11/2015 7:00:00","1700  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO           ","1700  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2367656,32.765199
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","1/24/2015 9:50:00","700  BLOCK GARNET AVENUE","92109","SAN DIEGO","700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2566695,32.7963308
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","1/24/2015 10:50:00","700  BLOCK GARNET AVENUE","92109","SAN DIEGO","700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2566695,32.7963308
"SAN DIEGO","OPEN CONTAINER IN PUBLIC PARK","1/24/2015 16:50:00","800  BLOCK TURQUOISE STREET","92109","SAN DIEGO","800  BLOCK TURQUOISE STREET , SAN DIEGO, CA  92109",-117.2591603,32.8086685
"SAN DIEGO","BATTERY ON PERSON","2/14/2015 23:15:00","2800  BLOCK NORTH MISSION BAY DRIVE","92109","SAN DIEGO","2800  BLOCK NORTH MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2134671,32.7987102
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","5/18/2015 8:12:00","4300  BLOCK OCEAN BOULEVARD","92109","SAN DIEGO","4300  BLOCK OCEAN BOULEVARD , SAN DIEGO, CA  92109",-117.2557477,32.7934393
"SAN DIEGO","EXHIBIT DEADLY WEAPON (OTHER THAN FIREARM)","4/2/2015 0:58:00","4400  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4400  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2549393,32.7947239
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","2/13/2015 17:34:00","1200  BLOCK PARKER PLACE","92109","SAN DIEGO","1200  BLOCK PARKER PLACE , SAN DIEGO, CA  92109",-117.2462373,32.7921293
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","4/3/2015 23:19:00","3700  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3700  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2525769,32.7825632
"SAN DIEGO","MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","2/15/2015 16:35:00","1200  BLOCK GARNET AVENUE","92109","SAN DIEGO","1200  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2480706,32.7984763
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","2/3/2015 6:30:00","2000  BLOCK REED AVENUE","92109","SAN DIEGO","2000  BLOCK REED AVENUE , SAN DIEGO, CA  92109",-117.2323165,32.7975773
"SAN DIEGO","VANDALISM ($400 OR MORE)","1/25/2015 10:00:00","900  BLOCK GRAND AVENUE","92109","SAN DIEGO","900  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2531142,32.7951498
"SAN DIEGO","BURGLARY/FIRST DEGREE","2/20/2015 18:30:00","5000  BLOCK SAN AQUARIO DRIVE","92109","SAN DIEGO","5000  BLOCK SAN AQUARIO DRIVE , SAN DIEGO, CA  92109",-117.2237337,32.8120514
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","1/30/2015 16:20:00","1700  BLOCK GARNET AVENUE","92109","SAN DIEGO","1700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2389958,32.8002163
"SAN DIEGO","BURGLARY/UNSPECIFIED","4/16/2015 20:00:00","700  BLOCK NANTASKET COURT","92109","SAN DIEGO","700  BLOCK NANTASKET COURT , SAN DIEGO, CA  92109",-117.2532888,32.7798265
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/31/2015 1:10:00","1900  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","1900  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2322051,32.7634455
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/31/2015 1:30:00","2700  BLOCK INGRAHAM STREET","92109","SAN DIEGO","2700  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2338773,32.7684092
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/30/2015 23:40:00","2700  BLOCK INGRAHAM STREET","92109","SAN DIEGO","2700  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2338773,32.7684092
"SAN DIEGO","MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","2/17/2015 11:50:00","1600  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1600  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2408567,32.7998083
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","2/17/2015 11:50:00","1600  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1600  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2408567,32.7998083
"SAN DIEGO","PETTY THEFT","2/16/2015 9:00:00","600  BLOCK TOURMALINE STREET","92109","SAN DIEGO","600  BLOCK TOURMALINE STREET , SAN DIEGO, CA  92109",-117.2619858,32.8053872
"SAN DIEGO","BATTERY ON PERSON (M)","3/1/2015 1:00:00","4100  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4100  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2538063,32.7910763
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","2/6/2015 22:18:00","800  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","800  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2504453,32.77212
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","2/7/2015 0:50:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DUI ALCOHOL 0.08 PERCENT","2/7/2015 0:30:00","2700  BLOCK GARNET AVENUE","92109","SAN DIEGO","2700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2214939,32.8056317
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","2/7/2015 1:45:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","1/21/2015 0:00:00","4000  BLOCK SEQUOIA STREET","92109","SAN DIEGO","4000  BLOCK SEQUOIA STREET , SAN DIEGO, CA  92109",-117.2340569,32.7933664
"SAN DIEGO","BURGLARY/UNSPECIFIED","2/10/2015 0:00:00","5200  BLOCK EDGEWORTH ROAD","92109","SAN DIEGO","5200  BLOCK EDGEWORTH ROAD , SAN DIEGO, CA  92109",-117.2356292,32.8137222
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","2/10/2015 21:00:00","4400  BLOCK EVERTS STREET","92109","SAN DIEGO","4400  BLOCK EVERTS STREET , SAN DIEGO, CA  92109",-117.2476974,32.7965096
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","2/9/2015 16:30:00","1300  BLOCK GRAND AVENUE","92109","SAN DIEGO","1300  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2456062,32.7970722
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","1/29/2015 21:05:00","3900  BLOCK RIVIERA DRIVE","92109","SAN DIEGO","3900  BLOCK RIVIERA DRIVE , SAN DIEGO, CA  92109",-117.2407794,32.7899715
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/29/2015 23:20:00","4400  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4400  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2549393,32.7947239
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/30/2015 1:57:00","1900  BLOCK GARNET AVENUE","92109","SAN DIEGO","1900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2353227,32.8010184
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/31/2015 1:50:00","2600  BLOCK INGRAHAM STREET","92109","SAN DIEGO","2600  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2337715,32.7678102
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/31/2015 21:10:00","1100  BLOCK GRAND AVENUE","92109","SAN DIEGO","1100  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.249437,32.7959502
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","2/1/2015 1:55:00","900  BLOCK GARNET AVENUE","92109","SAN DIEGO","900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2536748,32.7969783
"SAN DIEGO","POSSESS MARIJUANA OVER 28.5 GRAMS","2/3/2015 7:26:00","800  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","800  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2504453,32.77212
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","2/16/2015 11:00:00","4800  BLOCK LAMONT STREET","92109","SAN DIEGO","4800  BLOCK LAMONT STREET , SAN DIEGO, CA  92109",-117.2367907,32.8056599
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/21/2015 0:10:00","1400  BLOCK GARNET AVENUE","92109","SAN DIEGO","1400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2444118,32.7991845
"SAN DIEGO","SELL/FURNISH/GIVE/TRANSPORT/ETC MARIJUANA OVER 28.5 GRAMS","1/23/2015 1:15:00","800 W  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","800 W  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2504453,32.77212
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","1/31/2015 1:10:00","2600  BLOCK INGRAHAM STREET","92109","SAN DIEGO","2600  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2337715,32.7678102
"SAN DIEGO","PETTY THEFT","2/18/2015 12:00:00","700  BLOCK BRIGHTON COURT","92109","SAN DIEGO","700  BLOCK BRIGHTON COURT , SAN DIEGO, CA  92109",-117.2522847,32.76296
"SAN DIEGO","BURGLARY/UNSPECIFIED","2/22/2015 11:50:00","700  BLOCK SANTA BARBARA PLACE","92109","SAN DIEGO","700  BLOCK SANTA BARBARA PLACE , SAN DIEGO, CA  92109",-117.2530079,32.7741123
"SAN DIEGO","ATTEMPTED BURGLARY:UNSPECIFIED","4/3/2015 1:00:00","1400  BLOCK PACIFIC BEACH DRIVE","92109","SAN DIEGO","1400  BLOCK PACIFIC BEACH DRIVE , SAN DIEGO, CA  92109",-117.2428178,32.7933733
"SAN DIEGO","IMPERSONATE TO GET MONEY/FELONY","2/15/2015 11:30:00","5300  BLOCK CALLE VISTA","92109","SAN DIEGO","5300  BLOCK CALLE VISTA , SAN DIEGO, CA  92109",-117.2467762,32.8136902
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","2/7/2015 15:45:00","1000  BLOCK FIESTA ISLAND ROAD","92109","SAN DIEGO","1000  BLOCK FIESTA ISLAND ROAD , SAN DIEGO, CA  92109",-117.2219854,32.7801651
"SAN DIEGO","POSSESS CONTROLLED SUBSTANCE (M)","2/7/2015 17:51:00","4200  BLOCK DAWES STREET","92109","SAN DIEGO","4200  BLOCK DAWES STREET , SAN DIEGO, CA  92109",-117.2488296,32.7939458
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","2/7/2015 19:30:00","1700  BLOCK GARNET AVENUE","92109","SAN DIEGO","1700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2389958,32.8002163
